recipe_id,recipe_name,cooking_method,cuisine,image,prep_time,serves
443,Barbacoa Beef (Pressure Cooker or Instant Pot),"['Place garlic, onion, lime juice, cumin, oregano, chipotles, cloves and water in a blender and puree until smooth.', 'Trim all the fat off meat, cut into 3-inch pieces. Season with 2 teaspoons salt and black pepper. Heat the pressure cooker on high (use saute button for Instant Pot), when hot add the oil and brown the meat, in batches on all side, about 5 minutes. Add the sauce from the blender and bay leaves, cover and cook on high pressure until the meat is tender and easily shreds with 2 forks, about 1 hour. (in my Instant Pot I cooked it 65 minutes). (If you&#x27;re making this on the stove, simmer it on low at least 4 hours, adding more water as needed to make sure it doesn&#x27;t dry out.) Natural release.', 'Once cooked and the meat is tender, remove the meat and place in a dish. Shred with two forks, and reserve the liquid for later (discard the bay leaf). Return the shredded meat to the pot, add 1/2 teaspoon salt or to taste, 1/2 tsp cumin and 1 1/2 cups of the reserved liquid.']",['Mexican'],https://www.skinnytaste.com/wp-content/uploads/2010/04/Barbacoa-Beef-2.jpg,20 minutes,9 Servings
444,"Skillet Fish Fillet with Tomatoes, White Wine and Capers","['Melt butter in a large skillet over medium heat. Add garlic and saute until golden, about 1 min. Add wine and lemon juice and simmer to reduce slightly 30 to 60 seconds. Add marinara sauce, stir and place fish fillets on top. Season with salt, pepper and capers. Cover and cook 4 minutes over medium-low. Turn and cook uncovered an additional minute, or until the fish is cooked through.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/07/Skillet-Fish-Fillet-with-Tomatoes-White-Wine-and-Capers-3.jpg,10 minutes,2 servings
445,"Watermelon, Jicama and Cucumber Salad","['In a large bowl, whisk together lime juice, olive oil, honey, salt and pepper.', 'Add the watermelon, jicama, cucumber and red onion to the bowl and toss to coat. Add feta and mint and toss gently.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/07/Watermelon-Jicama-and-Cucumber-Salad-3.jpg,15 minutes,6 Servings
446,Honey Teriyaki Drumsticks,"['Skillet Directions:', 'Combine soy sauce, rice wine, honey, garlic, ginger and sriracha in a skillet and cook medium-low, stirring for about 2 minutes.', ""Add the chicken and cook 5 minutes, covered. Turn chicken, cover and cook 20 minutes over medium-low. Turn again, cover and cook 15 minutes, until the chicken is very tender. Remove the cover, if the sauce isn't thick simmer uncovered until sauce thickens, about 2 minutes."", 'Finish with scallions and sesame seeds.', ' ', 'Instant Pot Directions:', 'Use saute button, when hot add soy sauce, rice wine, honey, garlic, ginger and sriracha and cook 2 minutes, stirring. Add the chicken, cover and lock the lid. Cook on high pressure 15 to 20 minutes until the chicken is tender.', 'When pressure releases, finish with scallions and sesame seeds.']","['Chinese', 'Japanese']",https://www.skinnytaste.com/wp-content/uploads/2016/07/Honey-Teriyaki-Drumsticks-2-1.jpg,10 minutes,4 Servings
447,Gochujang-Honey Glazed Shrimp Skewers,"['Combine glaze ingredients together in a small bowl.', 'Season shrimp with salt and place on doubled skewers to make 4.', 'Heat a clean, lightly oiled grill to medium heat, when the grill is hot add the shrimp, careful not to burn the skewers. Grill 4 minutes on one side, turn and cook 2 minutes. Brush the glaze on the shrimp, turn and brush on the remaining side. Cook and additional minute or until the shrimp is opaque and cooked through.', 'Transfer to a platter, brush with any remaining glaze and top with sesame seeds and scallions.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/07/Gochujang-Honey-Glazed-Shrimp-Skewers-2.jpg,10 minutes,4 Servings
448,Veggie Hummus Cucumber Boats,"['Scoop the seeds out of a cucumber using a metal measuring spoon. Fill each boat with 3 tbsp hummus. Top with the remaining vegetables and finish with salt, pepper and lemon juice.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/07/Cucumber-Hummus-Boats-2.jpg,5 minutes,2 servings
449,Baked Zucchini Sticks,"['In a small bowl, beat egg whites and season with salt and pepper. In a ziplock bag, place breadcrumbs, garlic powder and cheese and shake well. Spray cookie sheet with cooking spray and set aside.', 'Dip zucchini sticks into eggs then into bread crumb and cheese mixture, a few at a time and shake to coat. Place the breaded zucchini in a single layer and spray more cooking spray on top. Bake at 425 for about 20-25 minutes, or until golden brown. Serve with 1/2 cup marinara sauce for dipping.']",['Italian'],https://www.skinnytaste.com/wp-content/uploads/2009/01/Baked-Zucchini-Sticks-2.jpg,35 minutes,4 Servings
450,Easy Roasted Lemon-Garlic Shrimp,"['Preheat the oven to 400F. Spray 2 large nonstick baking trays with cooking spray.', 'Combine the shrimp, garlic, oil and crushed red pepper together in a bowl and stir to combine.', 'Arrange the shrimp on a baking sheet in a single layer.', 'Roast 6 to 8 minutes or until the shrimp turns opaque.', 'Squeeze lemon over the shrimp and garnish with parsley.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/03/easyroastedgarlicshrimpwithlemon-4.jpg,10 minutes,4 servings
451,Roasted Spiralized Butternut Squash Noodles,"['Preheat the oven to 400F. Lightly spray 2 large baking sheets with oil.', 'Trim the top portion of the butternut that can be spiralized reserving the bottom for another recipe. Trim the top off and peel the skin off.', 'Cut the butternut in 2 pieces so its easier to handle, then spiralize using the thickest noodle setting of your spiralizer. Cut into 6 inch lengths so its easy to eat.', 'Transfer to the prepared baking sheets and drizzle each with 1 teaspoon oil, 1/4 teaspoon salt and black pepper to taste.', 'Roast until soft, 7 to 10 minutes.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/02/roastedbutternutsquashnoodles.jpg,20 minutes,2 servings
452,Chicken with Roasted Tomato and Red Onions,"['Preheat oven to 400 degrees F.', 'In a medium bowl, combine tomatoes, onions, garlic, olive oil, herbs de Provence, red pepper flakes, 1/4 teaspoon salt and black pepper.', 'Toss to evenly coat and transfer to a sheet pan lightly sprayed with olive oil.', 'Roast for 12 to 15 minutes.', 'Meanwhile, cut the chicken breast in half lengthwise into 2 thin cutlets.', 'Season both sides with 1/4 teaspoon salt and pepper.', 'Spray a large non-stick grill pan or skillet with olive oil over medium-high heat.', 'When hot add chicken and cook about 1 1/2 to 2 minutes per side.', 'To serve: Top chicken with roasted veggies and garnish with remaining basil.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/03/grilledchickenroastedvegetables.jpg,,2 servings
453,Grilled Chicken Satay with Spicy Peanut Sauce,"['In a bowl, mix the marinade ingredients except the chicken. Slice the chicken into long, thin strips, about 3 inches long by 1 inch wide, and add to marinade. Turn chicken to coat, cover and refrigerate at least 4 hours or longer.', 'Meanwhile, prepare the peanut sauce. Combine all the ingredients in a small saucepan and whisk well. Bring to a boil, reduce heat and cook until smooth, stirring constantly, about 5 minutes. Set aside to cool to room temperature.', 'Prepare grill to high heat and thread marinated chicken onto soaked bamboo skewers. Place on grill and cook 2 to 3 minutes per side, or until cooked through. Serve with lime wedges and peanut sauce and garnish with cilantro and peanuts.']","['Chinese', 'Japanese']",https://www.skinnytaste.com/wp-content/uploads/2016/06/Grilled-Chicken-Satay-with-Spicy-Peanut-Sauce-7.jpg,30 minutes,4 Servings
454,Five-Ingredient Chocolate Cheesecake Cups,"['Preheat oen to 225F. Line a mini muffin pan with mini cups or mini muffin liners.', 'Melt 1 oz chocolate in the microwave in 30 seconds increments, stirring in between until chocolate has melted, about 1 1/2 minutes total.', 'In a bowl, using a hand mixer, beat the cream cheese and sugar, then add the sour cream and beat until smooth.', 'With a spoon, fold in egg (always folding under) and the melted chocolate and stir until smooth.', 'Spoon 2 tbsp in each cup. Bake 50 minutes, then turn the oven off and let the cheesecakes sit in the oven 30 minutes longer. Remove from oven and let cool completely before serving (2 hours or overnight in the fridge).', 'Shave the remaining chocolate and sprinkle over the top before serving.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/06/Five-Ingredient-Chocolate-Cheesecake-Cups-3.jpg,15 minutes,12 mini cupcakes
455,Baked Sweet Potato Skins,"['Preheat oven to 400 degrees F. Adjust oven rack to center of oven.', 'Place whole sweet potatoes on a sheet pan covered in foil or parchment, poke each a few times with a fork. Bake until fork tender, 40-45 minutes.', 'Allow to cool for 10 minutes. Switch oven from bake to broil.', 'Meanwhile in a small bowl combine black beans with taco seasoning.', 'Cut sweet potatoes in half and carefully scoop out flesh with a metal spoon, leaving about 14-inch of flesh intact.*', 'Place potatoes, skin side up back on the sheet pan, spray with olive oil, top with pinch salt and pepper, and broil for 2 to 3 minutes.', 'Remove skins from oven, turn over and fill each with black beans, 1 tbsp salsa and 1 tbsp cheese then return to oven to broil 2 minutes more.', 'Top with each skin with scallions and cilantro and eat right away.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/02/SweetPotatoSkins.jpg,10 minutes,6 servings
456,Breaded Pork Cutlets with Lime,"['Season cutlets with 3/4 teaspoon seasoned salt.', 'Place bread crumbs in a medium shallow bowl.', 'In another bowl beat egg whites with sazon.', 'Dip pork cutlets in egg whites, then breadcrumb mixture, shaking off excess.', 'Heat a large nonstick frying pan on medium to medium heat. Add the olive oil and pork cutlets, cook about 6 minutes on each side, until golden brown and no longer pink in the center.', 'Serve with lime wedges.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/02/BreadedPorkCutletswithLime.jpg,15 minutes,4 servings
457,Jamaican Coconut Shrimp Stew,"['Season shrimp in a bowl with jerk seasoning.', 'Heat a large skillet on medium low, add the butter or oil and chopped vegetables, cook until soft 3 to 4 minutes.', 'Add the shrimp, increase heat to medium and cook 3 minutes, add the coconut milk, cover and simmer until the shrimp are cooked through, about 3 minutes.', 'Garnish with cilantro or scallions and serve.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/02/JamaicanCoconutShrimpStew.jpg,10 minutes,4 servings
458,Puerto Rican Style Beans,"['In a mini food processor, chop onions, garlic, pepper and cilantro.', 'Add oil to a medium saucepan and saute the chopped ingredients, cook on medium heat until soft, about 2 minutes.', 'Add the beans (not drained) to the saucepan along with 3/4 cup of water.', 'Add tomato sauce, potato, sazon, bay leaf, oregano, salt if needed and pinch of black pepper.', 'Bring to a boil, then cover and simmer on low for about 20 minutes, or until potatoes are soft.', 'Discard bay leaf and serve over rice if you wish.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/02/puertoricanriceandbeans-3.jpg,30 minutes,4 servings
459,Loaded Baked Omelet Muffins,"['Preheat the oven to 350F. Spray the muffin tins with cooking spray.', 'In a large bowl whisk the eggs, season with salt and pepper.', 'Mix in the remaining ingredients.', 'Fill and place tins on a cookie sheet and bake 20 to 25 minutes, until set.']",['American'],https://www.skinnytaste.com/wp-content/uploads/2016/02/loadedbakedeggomeletmuffins-7.jpg,10 minutes,6 servings
460,Balsamic Chicken with Roasted Vegetables,"['Preheat oven to 425F.', 'Season chicken with salt and pepper. Spray 2 large baking sheets with oil.', 'Combine all the ingredients together in a large bowl using your hands to mix well then arrange everything onto the prepared baking sheets spread out in a single layer.', 'The vegetables should not touch the chicken or it will steam instead of roast.', 'Bake about 20 to 25 minutes, rotating the pan top to bottom, or until the chicken is cooked through and the vegetables are roasted and tender.']",['Italian'],https://www.skinnytaste.com/wp-content/uploads/2016/02/balsamicchickenandvegetables.jpg,30 minutes,4 servings
461,Skinny Baked Mozzarella Sticks,"['Cut cheese in half to give you 24 pieces. Place cheese in the freezer until cheese is frozen.', 'In small bowl, whisk the egg. Place the flour on another small dish.', 'In separate bowl, combine bread crumbs, panko, parmesan cheese and dried parsley.', 'Dip the frozen sticks in flour, shaking off excess, then into the egg, then coat with the crumbs.', 'Repeat this process with the remaining cheese placing them on a tray with wax paper.', 'Place cheese back into the freezer at least 1 hour until ready to bake (this is a MUST or they will melt before the crumbs get golden).', 'When ready to bake preheat oven to 400 F.', 'Line a baking sheet with aluminum foil and lightly spray with oil. Place frozen cheese sticks on baking sheet. Spray the tops of the mozzarella sticks with a little more oil and bake in the bottom third of your oven until crisp, about 4 to 5 minutes.', ""Turn and bake an additional 4 - 5 minutes watching them closely so they don't melt."", ""* There will be extra crumbs and flour after breading, I've deducted them from the nutritional info.""]",['Italian'],https://www.skinnytaste.com/wp-content/uploads/2016/02/mozzarellasticks-8.jpg,75 minutes,12 servings
